,Drugname,Price,Form,Category,ID
4902,AIG ESOMEPRAZOLE 40MG 21 CAP,70,Capsule,Vitamin,4902
4903,AIG ESOMEPRAZOLE 40MG 21 CAP,70,Capsule,Painkiller,4903
4904,AIG ESOMEPRAZOLE 40MG 21 CAP,70,Tablet,Antifungal,4904
4905,AIG ESOMEPRAZOLE 40MG 21 CAP,70,Syrup,Antibiotic,4905
4906,AIG ESOMEPRAZOLE 40MG 21 CAP,70,Ointment,Antiviral,4906
4907,AIG ESOMEPRAZOLE 40MG 21 CAP,70,Tablet,Antiviral,4907
5070,AIG ESOMEPRAZOLE 40MG 28 CAPS,22,Ointment,Painkiller,5070
5071,AIG ESOMEPRAZOLE 40MG 28 CAPS,22,Tablet,Antifungal,5071
5072,AIG ESOMEPRAZOLE 40MG 28 CAPS,22,Injection,Antiviral,5072
5073,AIG ESOMEPRAZOLE 40MG 28 CAPS,22,Capsule,Vitamin,5073
5074,AIG ESOMEPRAZOLE 40MG 28 CAPS,22,Syrup,Vitamin,5074
5075,AIG ESOMEPRAZOLE 40MG 28 CAPS,22,Syrup,Antibiotic,5075
5076,AIG ESOMEPRAZOLE 40MG 28 CAPS,22,Tablet,Vitamin,5076
5077,AIG ESOMEPRAZOLE 40MG 28 CAPS,22,Injection,Antiviral,5077
5078,AIG ESOMEPRAZOLE 40MG 28 CAPS,22,Capsule,Antifungal,5078
5079,AIG ESOMEPRAZOLE 40MG 28 CAPS,22,Tablet,Vitamin,5079
5080,AIG ESOMEPRAZOLE 40MG 28 CAPS,22,Ointment,Antibiotic,5080
5096,AIG ESOMEPRAZOLE 40MG 28 CAP,48,Ointment,Painkiller,5096
5097,AIG ESOMEPRAZOLE 40MG 28 CAP,48,Tablet,Vitamin,5097
5098,AIG ESOMEPRAZOLE 40MG 28 CAP,48,Capsule,Antibiotic,5098
5099,AIG ESOMEPRAZOLE 40MG 28 CAP,48,Injection,Antiviral,5099
5100,AIG ESOMEPRAZOLE 40MG 28 CAP,48,Ointment,Vitamin,5100
5101,AIG ESOMEPRAZOLE 40MG 28 CAP,17,Injection,Antiviral,5101
5102,AIG ESOMEPRAZOLE 40MG 28 CAP,17,Injection,Antifungal,5102
5103,AIG ESOMEPRAZOLE 40MG 28 CAP,17,Tablet,Antiviral,5103
5104,AIG ESOMEPRAZOLE 40MG 28 CAP,17,Injection,Antibiotic,5104
5105,AIG ESOMEPRAZOLE 40MG 28 CAP,17,Injection,Painkiller,5105
5113,AIG ESOMEPRAZOLE 40MG 28 CAPS,13,Capsule,Antibiotic,5113
5114,AIG ESOMEPRAZOLE 40MG 28 CAPS,13,Ointment,Antifungal,5114
5115,AIG ESOMEPRAZOLE 40MG 28 CAPS,13,Syrup,Antiviral,5115
5116,AIG ESOMEPRAZOLE 40MG 28 CAPS,13,Syrup,Antifungal,5116
5117,AIG ESOMEPRAZOLE 40MG 28 CAPS,13,Injection,Painkiller,5117
5118,AIG ESOMEPRAZOLE 40MG 28 CAPS,13,Injection,Painkiller,5118
5119,AIG ESOMEPRAZOLE 40MG 28 CAPS,13,Injection,Antiviral,5119
5120,AIG ESOMEPRAZOLE 40MG 28 CAPS,13,Injection,Antifungal,5120
5121,AIG ESOMEPRAZOLE 40MG 28 CAPS,13,Syrup,Vitamin,5121
5122,AIG ESOMEPRAZOLE 40MG 28 CAPS,13,Capsule,Antiviral,5122
5123,AIG ESOMEPRAZOLE 40MG 28 CAPS,13,Injection,Vitamin,5123
5165,AIG ESOMEPRAZOLE 40MG 28CAP,30,Capsule,Vitamin,5165
5166,AIG ESOMEPRAZOLE 40MG 28CAP,30,Syrup,Vitamin,5166
5167,AIG ESOMEPRAZOLE 40MG 28CAP,30,Injection,Painkiller,5167
5168,AIG ESOMEPRAZOLE 40MG 28CAP,30,Capsule,Vitamin,5168
5169,AIG ESOMEPRAZOLE 40MG 28CAP,30,Injection,Vitamin,5169
5170,AIG ESOMEPRAZOLE 40MG 28CAP,30,Syrup,Antibiotic,5170
5171,AIG ESOMEPRAZOLE 40MG 28CAP,30,Ointment,Antiviral,5171
5172,AIG ESOMEPRAZOLE 40MG 28CAP,30,Tablet,Vitamin,5172
5173,AIG ESOMEPRAZOLE 40MG 28CAP,15,Injection,Antiviral,5173
5174,AIG ESOMEPRAZOLE 40MG 28CAP,15,Ointment,Antiviral,5174
5175,AIG ESOMEPRAZOLE 40MG 28CAP,15,Tablet,Antiviral,5175
5176,AIG ESOMEPRAZOLE 40MG 28CAP,15,Ointment,Painkiller,5176
5177,AIG ESOMEPRAZOLE 40MG 28CAP,15,Ointment,Vitamin,5177
5178,AIG ESOMEPRAZOLE 40MG 28CAP,15,Capsule,Vitamin,5178
5179,AIG ESOMEPRAZOLE 40MG 28CAP,15,Syrup,Painkiller,5179
5180,AIG ESOMEPRAZOLE 40MG 28CAP,15,Tablet,Antifungal,5180
5181,AIG ESOMEPRAZOLE 40MG 28CAPS,14,Syrup,Antifungal,5181
5182,AIG ESOMEPRAZOLE 40MG 28CAPS,14,Ointment,Vitamin,5182
5183,AIG ESOMEPRAZOLE 40MG 28CAPS,14,Tablet,Antifungal,5183
5184,AIG ESOMEPRAZOLE 40MG 28CAPS,14,Injection,Painkiller,5184
5185,AIG ESOMEPRAZOLE 40MG 28CAPS,14,Ointment,Antifungal,5185
5186,AIG ESOMEPRAZOLE 40MG 28CAPS,14,Tablet,Painkiller,5186
5187,AIG ESOMEPRAZOLE 40MG 28CAPS,14,Injection,Vitamin,5187
5248,AIG MINOXIDIL 2% SCALP LOTION,22,Tablet,Painkiller,5248
5249,AIG MINOXIDIL 2% SCALP LOTION,22,Syrup,Vitamin,5249
5255,AIG MINOXIDIL 5% SCALP LOTION,58,Ointment,Antibiotic,5255
5256,AIG MINOXIDIL 5% SCALP LOTION,58,Syrup,Painkiller,5256
5257,AIG MINOXIDIL 5% SCALP LOTION,58,Tablet,Antifungal,5257
5261,AIG MINOXIDIL 5% SCALP LOTION,17,Syrup,Vitamin,5261
5262,AIG MINOXIDIL 5% SCALP LOTION,17,Syrup,Painkiller,5262
5263,AIG MINOXIDIL 5% SCALP LOTION,17,Syrup,Vitamin,5263
5359,AIRONYL 30mg/100ml syrup,37,Capsule,Antibiotic,5359
5360,AIRONYL 30mg/100ml syrup,37,Ointment,Antiviral,5360
5372,AIRONYL 2.5MG 20 TAB.,26,Ointment,Antibiotic,5372
5373,AIRONYL 2.5MG 20 TAB.,26,Ointment,Antibiotic,5373
5374,AIRONYL 2.5MG 20 TAB.,26,Injection,Antifungal,5374
5378,AIRONYL 2.5mg 20tab.,46,Capsule,Antibiotic,5378
5394,AIRONYL 30MG/100ML SYRUP 120ML,18,Tablet,Antibiotic,5394
5395,AIRONYL 30MG/100ML SYRUP 120ML,18,Injection,Antifungal,5395
5396,AIRONYL 30MG/100ML SYRUP 120ML,18,Capsule,Vitamin,5396
5397,AIRONYL 30MG/100ML SYRUP 120ML,18,Capsule,Antiviral,5397
5398,AIRONYL 30MG/100ML SYRUP 120ML,18,Ointment,Antibiotic,5398
5561,AKREN FACIAL CLEANSER 300 ML,24,Capsule,Painkiller,5561
5562,AKREN FACIAL CLEANSER 300 ML,24,Syrup,Antibiotic,5562
5563,AKREN FACIAL CLEANSER 300 ML,15,Syrup,Antiviral,5563
5564,AKREN FACIAL CLEANSER 300 ML,15,Tablet,Antibiotic,5564
5578,AKREN TOPICAL CREAM 60 GM,49,Injection,Antiviral,5578
5579,AKREN TOPICAL CREAM 60 GM,49,Ointment,Antiviral,5579
5580,AKREN TOPICAL CREAM 60 GM,49,Syrup,Antifungal,5580
5581,AKREN TOPICAL CREAM 60 GM,49,Ointment,Vitamin,5581
5711,ALBENDAZOLE 400MG TABS,62,Injection,Antifungal,5711
5712,ALBENDAZOLE 400MG TABS,62,Syrup,Painkiller,5712
5713,ALBENDAZOLE 400MG TABS,62,Capsule,Antifungal,5713
5714,ALBENDAZOLE 400MG TABS,62,Capsule,Painkiller,5714
5715,ALBENDAZOLE 400MG TABS,62,Capsule,Vitamin,5715
5716,ALBENDAZOLE 400MG TABS,62,Syrup,Vitamin,5716
5729,ALBENDAZOLE 400MG 6 TAB,139,Tablet,Antibiotic,5729
5730,ALBENDAZOLE 400MG 6 TAB,139,Ointment,Painkiller,5730
5731,ALBENDAZOLE 400MG 6 TAB,139,Tablet,Vitamin,5731
5732,ALBENDAZOLE 400MG 6 TAB,139,Capsule,Vitamin,5732
5751,ALBENDAZOLE 400MG SYRUP,117,Syrup,Antifungal,5751
5752,ALBENDAZOLE 400MG SYRUP,117,Tablet,Antiviral,5752
5753,ALBENDAZOLE 400MG SYRUP,117,Injection,Vitamin,5753
5754,ALBENDAZOLE 400MG SYRUP,117,Syrup,Painkiller,5754
5755,ALBENDAZOLE 400MG SYRUP,117,Capsule,Antiviral,5755
5756,ALBENDAZOLE 400MG SYRUP,117,Ointment,Antiviral,5756
5791,ALBENDAZOLE 400MG SYRUP 30ML,29,Syrup,Vitamin,5791
5792,ALBENDAZOLE 400MG SYRUP 30ML,29,Injection,Vitamin,5792
5793,ALBENDAZOLE 400MG SYRUP 30ML,29,Injection,Antibiotic,5793
5851,ALBOTHYL 90MG 8 VAG.SUPP,11,Capsule,Antibiotic,5851
5852,ALBOTHYL 90MG 8 VAG.SUPP,11,Capsule,Antifungal,5852
5853,ALBOTHYL 90MG 8 VAG.SUPP,11,Capsule,Painkiller,5853
5854,ALBOTHYL 90MG 8 VAG.SUPP,11,Syrup,Antibiotic,5854
5855,ALBOTHYL 90MG 8 VAG.SUPP,11,Injection,Painkiller,5855
5856,ALBOTHYL 90MG 8 VAG.SUPP,51,Capsule,Antibiotic,5856
5857,ALBOTHYL 90MG 8 VAG.SUPP,51,Injection,Antiviral,5857
5858,ALBOTHYL 90MG 8 VAG.SUPP,51,Ointment,Antiviral,5858
5859,ALBOTHYL 90MG 8 VAG.SUPP,51,Capsule,Vitamin,5859
5860,ALBOTHYL 90MG 8 VAG.SUPP,51,Tablet,Antibiotic,5860
5881,ALBOTHYL 90MG 8VAG.SUPP,15,Tablet,Painkiller,5881
5882,ALBOTHYL 90MG 8VAG.SUPP,15,Injection,Painkiller,5882
5883,ALBOTHYL 90MG 8VAG.SUPP,15,Tablet,Antibiotic,5883
5884,ALBOTHYL 90MG 8VAG.SUPP,15,Tablet,Painkiller,5884
5885,ALBOTHYL 90MG 8VAG.SUPP,15,Tablet,Antifungal,5885
5886,ALBOTHYL 90MG 8VAG.SUPP,15,Capsule,Antiviral,5886
5893,ALBOTHYL 90MG 8VAG.SUPP,48,Syrup,Painkiller,5893
5894,ALBOTHYL 90MG 8VAG.SUPP,48,Capsule,Antifungal,5894
5895,ALBOTHYL 90MG 8VAG.SUPP,48,Syrup,Antibiotic,5895
5896,ALBOTHYL 90MG 8VAG.SUPP,48,Tablet,Vitamin,5896
5897,ALBOTHYL 90MG 8VAG.SUPP,48,Syrup,Antibiotic,5897
5898,ALBOTHYL 90MG 8VAG.SUPP,48,Capsule,Antibiotic,5898
5945,ALBUSTIX 8MG TAB.,36,Tablet,Antibiotic,5945
5946,ALBUSTIX 8MG TAB.,36,Syrup,Antiviral,5946
5947,ALBUSTIX 8MG TAB.,36,Injection,Antibiotic,5947
5958,ALBUSTIX D 16/12.5MG TAB.,53,Capsule,Antifungal,5958
5959,ALBUSTIX D 16/12.5MG TAB.,53,Tablet,Antifungal,5959
5960,ALBUSTIX D 16/12.5MG TAB.,53,Injection,Painkiller,5960
5961,ALBUSTIX D 16/12.5MG TAB.,53,Capsule,Antifungal,5961
5962,ALBUSTIX D 16/12.5MG TAB.,11,Injection,Antiviral,5962
5963,ALBUSTIX D 16/12.5MG TAB.,11,Injection,Painkiller,5963
5964,ALBUSTIX D 16/12.5MG TAB.,11,Capsule,Painkiller,5964
5965,ALBUSTIX D 16/12.5MG TAB.,11,Ointment,Painkiller,5965
5969,ALBUSTIX D 32/12.5MG TAB.,24,Syrup,Antibiotic,5969
5970,ALBUSTIX D 32/12.5MG TAB.,24,Tablet,Painkiller,5970
5971,ALBUSTIX D 32/12.5MG TAB.,24,Ointment,Vitamin,5971
5972,ALBUSTIX D 32/12.5MG TAB.,24,Tablet,Painkiller,5972
6055,ALBUSTIX 8MG 30 TAB.,47,Syrup,Vitamin,6055
6056,ALBUSTIX 8MG 30 TAB.,47,Capsule,Antiviral,6056
6057,ALBUSTIX 8MG 30 TAB.,47,Ointment,Vitamin,6057
6058,ALBUSTIX 8MG 30 TAB.,47,Tablet,Vitamin,6058
6059,ALBUSTIX 8MG 30 TAB.,47,Capsule,Antifungal,6059
6068,ALBUSTIX D 16/12.5MG 30 TAB.,68,Tablet,Vitamin,6068
6069,ALBUSTIX D 16/12.5MG 30 TAB.,68,Ointment,Antibiotic,6069
6070,ALBUSTIX D 16/12.5MG 30 TAB.,68,Syrup,Antifungal,6070
6071,ALBUSTIX D 16/12.5MG 30 TAB.,68,Ointment,Antifungal,6071
6072,ALBUSTIX D 16/12.5MG 30 TAB.,68,Ointment,Antifungal,6072
6105,ALBUSTIX D 32/12.5MG 30 TAB.,33,Injection,Antibiotic,6105
6106,ALBUSTIX D 32/12.5MG 30 TAB.,33,Capsule,Antifungal,6106
6107,ALBUSTIX D 32/12.5MG 30 TAB.,33,Ointment,Antibiotic,6107
6108,ALBUSTIX D 32/12.5MG 30 TAB.,33,Syrup,Antifungal,6108
6383,ALDARA 5% CREAM 12 SACHETS,11,Injection,Antibiotic,6383
6402,ALDOMET 250MG 30 TAB,112,Ointment,Antibiotic,6402
6403,ALDOMET 250MG 30 TAB,112,Ointment,Painkiller,6403
6404,ALDOMET 250MG 30 TAB,112,Injection,Antifungal,6404
6405,ALDOMET 250MG 30 TAB,112,Capsule,Vitamin,6405
6437,ALEAVIA DROPS,16,Ointment,Antifungal,6437
6438,ALEAVIA DROPS,16,Tablet,Vitamin,6438
6441,ALEAVIA DROPS 20 ML,28,Tablet,Antiviral,6441
6442,ALEAVIA DROPS 20 ML,28,Ointment,Antiviral,6442
6452,ALEAVIA EAR DROPS 20 ML,14,Capsule,Antifungal,6452
6550,ALEJON EYE CONTOUR CREAM 30 ML,19,Ointment,Antifungal,6550
6551,ALEJON EYE CONTOUR CREAM 30 ML,19,Ointment,Antifungal,6551
6608,AM GINKO 30 TAB,11,Tablet,Antiviral,6608
6682,AMAGLUST 30/2 MG 30 TAB,87,Syrup,Antibiotic,6682
6683,AMAGLUST 30/2 MG 30 TAB,87,Syrup,Antibiotic,6683
6684,AMAGLUST 30/2 MG 30 TAB,87,Ointment,Painkiller,6684
6685,AMAGLUST 30/2 MG 30 TAB,87,Ointment,Painkiller,6685
6686,AMAGLUST 30/2 MG 30 TAB,87,Syrup,Antifungal,6686
6687,AMAGLUST 30/2 MG 30 TAB,87,Tablet,Vitamin,6687
6688,AMAGLUST 30/2 MG 30 TAB,87,Ointment,Painkiller,6688
6689,AMAGLUST 30/2 MG 30 TAB,87,Capsule,Antibiotic,6689
6690,AMAGLUST 30/2 MG 30 TAB,87,Syrup,Painkiller,6690
6691,AMAGLUST 30/2 MG 30 TAB,100,Tablet,Antiviral,6691
6692,AMAGLUST 30/2 MG 30 TAB,100,Injection,Antifungal,6692
6693,AMAGLUST 30/2 MG 30 TAB,100,Ointment,Antifungal,6693
6694,AMAGLUST 30/2 MG 30 TAB,100,Syrup,Antibiotic,6694
6695,AMAGLUST 30/2 MG 30 TAB,100,Ointment,Antifungal,6695
6696,AMAGLUST 30/2 MG 30 TAB,100,Ointment,Painkiller,6696
6697,AMAGLUST 30/2 MG 30 TAB,100,Tablet,Antiviral,6697
6698,AMAGLUST 30/2 MG 30 TAB,100,Syrup,Antifungal,6698
6699,AMAGLUST 30/2 MG 30 TAB,100,Injection,Antibiotic,6699
6733,AMAGLUST 30/4MG 30 TAB.,167,Syrup,Vitamin,6733
6734,AMAGLUST 30/4MG 30 TAB.,167,Syrup,Antibiotic,6734
6735,AMAGLUST 30/4MG 30 TAB.,167,Syrup,Vitamin,6735
6736,AMAGLUST 30/4MG 30 TAB.,167,Tablet,Antibiotic,6736
6885,AMARYL 2 MG 30 TAB.,11,Injection,Antiviral,6885
6886,AMARYL 2 MG 30 TAB.,11,Injection,Painkiller,6886
6906,AMARYL 2MG 30TAB,67,Tablet,Painkiller,6906
6907,AMARYL 2MG 30TAB,67,Ointment,Vitamin,6907
6908,AMARYL 2MG 30TAB,67,Tablet,Antiviral,6908
6909,AMARYL 2MG 30TAB,67,Capsule,Antibiotic,6909
6910,AMARYL 2MG 30TAB,67,Syrup,Vitamin,6910
6911,AMARYL 2MG 30TAB,67,Injection,Antiviral,6911
6918,AMARYL 2mg 30tab,20,Capsule,Antibiotic,6918
6942,AMARYL 2MG 30 TAB.,79,Injection,Painkiller,6942
6943,AMARYL 2MG 30 TAB.,79,Syrup,Antiviral,6943
6944,AMARYL 2MG 30 TAB.,79,Ointment,Antibiotic,6944
6945,AMARYL 2MG 30 TAB.,79,Syrup,Antibiotic,6945
6946,AMARYL 2MG 30 TAB.,79,Ointment,Antiviral,6946
6947,AMARYL 2MG 30 TAB.,79,Injection,Antibiotic,6947
6948,AMARYL 2MG 30 TAB.,79,Ointment,Antibiotic,6948
6956,AMARYL 2MG 30 TAB.,18,Tablet,Vitamin,6956
6957,AMARYL 2MG 30 TAB.,18,Injection,Antibiotic,6957
6958,AMARYL 2MG 30 TAB.,18,Ointment,Vitamin,6958
6959,AMARYL 2MG 30 TAB.,18,Injection,Painkiller,6959
6960,AMARYL 2MG 30 TAB.,18,Ointment,Antiviral,6960
6961,AMARYL 2MG 30 TAB.,18,Capsule,Antibiotic,6961
6962,AMARYL 2MG 30 TAB.,18,Tablet,Antiviral,6962
7014,AMARYL 4 MG 30 TAB.,16,Injection,Antifungal,7014
7015,AMARYL 4 MG 30 TAB.,16,Syrup,Antifungal,7015
7016,AMARYL 4 MG 30 TAB.,16,Ointment,Painkiller,7016
7040,AMARYL 4MG 30 TAB.,17,Injection,Painkiller,7040
7041,AMARYL 4MG 30 TAB.,17,Capsule,Painkiller,7041
7042,AMARYL 4MG 30 TAB.,17,Injection,Antibiotic,7042
7043,AMARYL 4MG 30 TAB.,17,Syrup,Antibiotic,7043
7044,AMARYL 4MG 30 TAB.,17,Tablet,Painkiller,7044
7045,AMARYL 4MG 30 TAB.,17,Tablet,Antibiotic,7045
7052,AMARYL 4MG 30 TAB.,71,Tablet,Antibiotic,7052
7053,AMARYL 4MG 30 TAB.,71,Syrup,Antifungal,7053
7054,AMARYL 4MG 30 TAB.,71,Ointment,Painkiller,7054
7055,AMARYL 4MG 30 TAB.,71,Capsule,Painkiller,7055
7056,AMARYL 4MG 30 TAB.,71,Syrup,Painkiller,7056
7057,AMARYL 4MG 30 TAB.,71,Tablet,Antibiotic,7057
7058,AMARYL 4MG 30TAB,63,Capsule,Antibiotic,7058
7059,AMARYL 4MG 30TAB,63,Ointment,Painkiller,7059
7060,AMARYL 4MG 30TAB,18,Injection,Antifungal,7060
7061,AMARYL 4MG 30TAB,18,Tablet,Vitamin,7061
7086,AMARYL M 2/500MG 30 F.C.TAB,25,Ointment,Antibiotic,7086
7087,AMARYL M 2/500MG 30 F.C.TAB,25,Tablet,Antibiotic,7087
7088,AMARYL M 2/500MG 30 F.C.TAB,25,Ointment,Painkiller,7088
7089,AMARYL M 2/500MG 30 F.C.TAB,25,Injection,Vitamin,7089
7090,AMARYL M 2/500MG 30 F.C.TAB,25,Tablet,Antibiotic,7090
7094,AMARYL M 2/500MG 30 TAB.,28,Tablet,Antifungal,7094
7095,AMARYL M 2/500MG 30 TAB.,28,Ointment,Vitamin,7095
7096,AMARYL M 2/500MG 30 TAB.,28,Capsule,Vitamin,7096
7276,AMBEZIM-G 30 TAB,353,Ointment,Painkiller,7276
7277,AMBEZIM-G 30 TAB,353,Tablet,Antibiotic,7277
7278,AMBEZIM-G 30 TAB,353,Injection,Vitamin,7278
7279,AMBEZIM-G 30 TAB,353,Syrup,Antifungal,7279
7280,AMBEZIM-G 30 TAB,353,Ointment,Vitamin,7280
7281,AMBEZIM-G 30 TAB,353,Injection,Antifungal,7281
7282,AMBEZIM-G 30 TAB,353,Syrup,Antifungal,7282
7283,AMBEZIM-G 30 TAB,353,Syrup,Antifungal,7283
7284,AMBEZIM-G 30 TAB,353,Capsule,Painkiller,7284
7285,AMBEZIM-G 30 TAB,353,Capsule,Antibiotic,7285
7286,AMBEZIM-G 30 TAB,353,Tablet,Antibiotic,7286
7287,AMBEZIM-G 30 TAB,15,Syrup,Painkiller,7287
7288,AMBEZIM-G 30 TAB,15,Tablet,Antiviral,7288
7289,AMBEZIM-G 30 TAB,15,Tablet,Antibiotic,7289
7290,AMBEZIM-G 30 TAB,15,Syrup,Antiviral,7290
7291,AMBEZIM-G 30 TAB,15,Ointment,Antifungal,7291
7292,AMBEZIM-G 30 TAB,15,Capsule,Antifungal,7292
7293,AMBEZIM-G 30 TAB,15,Tablet,Vitamin,7293
7294,AMBEZIM-G 30 TAB,15,Injection,Antifungal,7294
7295,AMBEZIM-G 30 TAB,15,Syrup,Antibiotic,7295
7296,AMBEZIM-G 30 TAB,15,Tablet,Antiviral,7296
7297,AMBEZIM-G 30 TAB,15,Syrup,Vitamin,7297
7306,AMBEZIM-G 30TAB,14,Syrup,Painkiller,7306
7307,AMBEZIM-G 30TAB,14,Syrup,Painkiller,7307
7347,AMBROXOL 7.5MG/ML ORAL DROPS,55,Syrup,Vitamin,7347
7348,AMBROXOL 7.5MG/ML ORAL DROPS,55,Tablet,Antibiotic,7348
7349,AMBROXOL 7.5MG/ML ORAL DROPS,55,Ointment,Antiviral,7349
7350,AMBROXOL 7.5MG/ML ORAL DROPS,55,Syrup,Painkiller,7350
7351,AMBROXOL 7.5MG/ML ORAL DROPS,55,Tablet,Antiviral,7351
7352,AMBROXOL 7.5MG/ML ORAL DROPS,55,Capsule,Antibiotic,7352
7389,AMEBAZOL 1GM 2F.C.TAB.,33,Capsule,Antiviral,7389
7390,AMEBAZOL 1GM 2F.C.TAB.,33,Syrup,Painkiller,7390
7391,AMEBAZOL 1GM 2F.C.TAB.,33,Injection,Vitamin,7391
7392,AMEBAZOL 1GM 2F.C.TAB.,33,Ointment,Vitamin,7392
7456,AMIGRAINE 30 TAB,11,Injection,Painkiller,7456
7457,AMIGRAINE 30 TAB,11,Syrup,Antiviral,7457
7458,AMIGRAINE 30 TAB,11,Syrup,Painkiller,7458
7462,AMIGRAINE 30 TAB,161,Tablet,Painkiller,7462
7463,AMIGRAINE 30 TAB,161,Capsule,Antiviral,7463
7464,AMIGRAINE 30 TAB,161,Injection,Vitamin,7464
7488,AMIGRAWEST 2.5MG 4 F.C.TAB.,164,Ointment,Painkiller,7488
7489,AMIGRAWEST 2.5MG 4 F.C.TAB.,164,Ointment,Painkiller,7489
7490,AMIGRAWEST 2.5MG 4 F.C.TAB.,164,Capsule,Antifungal,7490
7499,AMIGRAWEST 2.5MG 4 TAB.,22,Syrup,Antifungal,7499
7500,AMIGRAWEST 2.5MG 4 TAB.,22,Injection,Antifungal,7500
7513,AMIKACIN 500MG/2ML VIAL,18,Injection,Vitamin,7513
7514,AMIKACIN 500MG/2ML VIAL,18,Syrup,Painkiller,7514
7515,AMIKACIN 500MG/2ML VIAL,18,Ointment,Antifungal,7515
7516,AMIKACIN 500MG/2ML VIAL,18,Injection,Painkiller,7516
7517,AMIKACIN 500MG/2ML VIAL,18,Tablet,Painkiller,7517
7518,AMIKACIN 500MG/2ML VIAL,18,Ointment,Antiviral,7518
7519,AMIKACIN 500MG/2ML VIAL,18,Capsule,Antibiotic,7519
7520,AMIKACIN 500MG/2ML VIAL,18,Syrup,Antiviral,7520
7588,AMIKACIN SPRAY 100ML.,155,Capsule,Painkiller,7588
7589,AMIKACIN SPRAY 100ML.,155,Tablet,Painkiller,7589
7590,AMIKACIN SPRAY 100ML.,155,Tablet,Painkiller,7590
7591,AMIKACIN SPRAY 100ML.,155,Ointment,Antiviral,7591
7592,AMIKACIN SPRAY 100ML.,22,Tablet,Antibiotic,7592
7593,AMIKACIN SPRAY 100ML.,22,Injection,Antifungal,7593
7594,AMIKACIN SPRAY 100ML.,22,Injection,Vitamin,7594
7595,AMIKACIN SPRAY 100ML.,22,Injection,Antiviral,7595
7652,AMILO 5MG 20TAB,16,Injection,Antiviral,7652
7653,AMILO 5MG 20TAB,16,Capsule,Vitamin,7653
7654,AMILO 5MG 20TAB,16,Tablet,Painkiller,7654
7666,AMILO 5MG 30 TAB,22,Ointment,Vitamin,7666
7667,AMILO 5MG 30 TAB,22,Injection,Antiviral,7667
7668,AMILO 5MG 30 TAB,22,Tablet,Painkiller,7668
7669,AMILO 5MG 30 TAB,22,Ointment,Painkiller,7669
7670,AMILO 5MG 30 TAB,22,Ointment,Vitamin,7670
7671,AMILO 5MG 30 TAB,93,Syrup,Antibiotic,7671
7672,AMILO 5MG 30 TAB,93,Injection,Antiviral,7672
7673,AMILO 5MG 30 TAB,93,Injection,Painkiller,7673
7674,AMILO 5MG 30 TAB,93,Syrup,Painkiller,7674
7675,AMILO 5MG 30 TAB,93,Capsule,Antibiotic,7675
7676,AMILO 5MG 30 TAB,45,Syrup,Painkiller,7676
7677,AMILO 5MG 30 TAB,45,Tablet,Antifungal,7677
7678,AMILO 5MG 30 TAB,45,Syrup,Antifungal,7678
7679,AMILO 5MG 30 TAB,45,Tablet,Antibiotic,7679
7680,AMILO 5MG 30 TAB,45,Tablet,Antibiotic,7680
7691,AMILO 5MG 30TAB,43,Capsule,Antibiotic,7691
7692,AMILO 5MG 30TAB,43,Injection,Painkiller,7692
7693,AMILO 5MG 30TAB,43,Capsule,Antiviral,7693
7694,AMILO 5MG 30TAB,43,Ointment,Antiviral,7694
7695,AMILO 5MG 30TAB,43,Tablet,Painkiller,7695
7696,AMILO 5MG 30TAB,43,Syrup,Vitamin,7696
7715,AMILO 5MG 30TAB,16,Injection,Vitamin,7715
7716,AMILO 5MG 30TAB,16,Syrup,Vitamin,7716
7717,AMILO 5MG 30TAB,16,Syrup,Painkiller,7717
7718,AMILO 5MG 30TAB,16,Tablet,Antiviral,7718
7719,AMILO 5MG 30TAB,16,Tablet,Antifungal,7719
7720,AMILO 5MG 30TAB,16,Injection,Antibiotic,7720
7721,AMILO 5MG 30TAB,75,Tablet,Antifungal,7721
7722,AMILO 5MG 30TAB,75,Tablet,Vitamin,7722
7723,AMILO 5MG 30TAB,75,Capsule,Antifungal,7723
7724,AMILO 5MG 30TAB,75,Capsule,Antiviral,7724
7725,AMILO 5MG 30TAB,75,Syrup,Antibiotic,7725
7726,AMILO 5MG 30TAB,75,Capsule,Vitamin,7726
7878,AMINOLEBAN I.V. INFUSION,12,Ointment,Antifungal,7878
7879,AMINOLEBAN I.V. INFUSION,12,Syrup,Antifungal,7879
7880,AMINOLEBAN I.V. INFUSION,12,Ointment,Antifungal,7880
7881,AMINOLEBAN I.V. INFUSION,12,Capsule,Antifungal,7881
7882,AMINOLEBAN I.V. INFUSION,12,Injection,Antibiotic,7882
7883,AMINOLEBAN I.V. INFUSION,12,Ointment,Vitamin,7883
7884,AMINOLEBAN I.V. INFUSION,12,Capsule,Vitamin,7884
7885,AMINOLEBAN I.V. INFUSION,12,Ointment,Antiviral,7885
7886,AMINOLEBAN I.V. INFUSION,12,Tablet,Vitamin,7886
7887,AMINOLEBAN I.V. INFUSION,12,Capsule,Antiviral,7887
7888,AMINOLEBAN I.V. INFUSION,12,Capsule,Antiviral,7888
7889,AMINOLEBAN I.V. INFUSION,12,Ointment,Antifungal,7889
7890,AMINOLEBAN I.V. INFUSION,12,Tablet,Antibiotic,7890
7891,AMINOLEBAN I.V. INFUSION,12,Tablet,Antiviral,7891
7892,AMINOLEBAN I.V. INFUSION,12,Tablet,Painkiller,7892
